phase,distance_node_4,distance_node_7,Time_4_1,Time_4_2,Time_4_3,Time_7_1,Time_7_2,Time_7_3
1,28750,8750,0.0100872,0.0100948,0.010272325,0.01002655,0.01002655,0.01002655
1,28800,8800,0.01008735,0.010094625,0.010179275,0.0100267,0.0100267,0.0100267
1,28850,8850,0.0100875,0.010094475,0.010272625,0.01002685,0.01002685,0.01002685
1,28900,8900,0.01008765,0.010094325,0.0101799,0.010027,0.010027,0.010027
1,28950,8950,0.010087825,0.0,0.0,0.010027175,0.010027175,0.010027175
1,29000,9000,0.010087975,0.010094025,0.010273075,0.0100273,0.0100273,0.0100273
1,20900,900,0.0100634,0.0,0.0,0.01000275,0.01000275,0.01000275
1,29050,9050,0.010088125,0.010093875,0.010093875,0.010027475,0.010027475,0.010027475
1,29100,9100,0.010088275,0.010093725,0.010093725,0.010027625,0.010027625,0.010027625
1,29150,9150,0.010088425,0.010093575,0.010093575,0.010027775,0.010027775,0.010027775
1,29200,9200,0.010088575,0.0,0.0,0.010027925,0.010027925,0.010027925
1,29250,9250,0.010088725,0.010093275,0.010093275,0.010028075,0.010028075,0.010028075
1,29300,9300,0.010088875,0.010093125,0.010273975,0.010028225,0.010028225,0.010028225
1,29350,9350,0.010089025,0.010092975,0.010274125,0.010028375,0.010028375,0.010028375
1,29400,9400,0.010089175,0.0100928,0.010274275,0.010028525,0.010028525,0.010028525
1,29450,9450,0.01008935,0.0,0.0,0.010028675,0.010028675,0.010028675
1,29500,9500,0.010089475,0.0100925,0.010183625,0.010028825,0.010028825,0.010028825
1,20950,950,0.010063575,0.0,0.0,0.0100029,0.0100029,0.0100029
1,29550,9550,0.010089625,0.01009235,0.010214025,0.010028975,0.010028975,0.010028975
1,29600,9600,0.010089775,0.0100922,0.01033555,0.010029125,0.010029125,0.010029125
1,29650,9650,0.010089925,0.01009205,0.010272,0.010029275,0.010029275,0.010029275
1,29700,9700,0.0100901,0.0,0.0,0.01002945,0.01002945,0.01002945
1,29750,9750,0.01009025,0.01009175,0.010272275,0.010029575,0.010029575,0.010029575
1,29800,9800,0.0100904,0.0100916,0.0102724,0.010029725,0.01002975,0.01002975
1,29850,9850,0.01009055,0.01009145,0.01027255,0.0100299,0.0100299,0.0100299
1,29900,9900,0.0100907,0.0102727,0.0102727,0.01003005,0.01003005,0.01003005
1,29950,9950,0.01009085,0.0,0.0,0.0100302,0.0100302,0.0100302
1,29000,11000,0.01008795,0.010094025,0.010180525,0.01003335,0.01003335,0.01003335
1,29900,10100,0.0100907,0.0,0.0,0.01003065,0.01003065,0.01003065
1,28950,11050,0.0100878,0.010094175,0.010180225,0.0100335,0.0100335,0.0100335
1,28900,11100,0.01008765,0.0101799,0.0101799,0.01003365,0.010033675,0.010033675
1,28850,11150,0.0100875,0.0101796,0.0101796,0.0100338,0.010033825,0.010033825
1,28800,11200,0.010087375,0.0,0.0,0.010033975,0.010034,0.010034
1,28750,11250,0.0100872,0.010178975,0.010178975,0.0100341,0.010034125,0.010034125
1,28700,11300,0.01008705,0.010178675,0.010178675,0.01003425,0.010034275,0.010034275
1,28650,11350,0.0100869,0.0100951,0.01017835,0.010034425,0.010034425,0.010034425
1,28600,11400,0.01008675,0.01009525,0.01017805,0.010034575,0.010034575,0.010034575
1,28550,11450,0.0100866,0.0,0.0,0.01003475,0.01003475,0.01003475
1,28500,11500,0.01008645,0.01009555,0.010177425,0.010034875,0.010034875,0.010034875
1,29850,10150,0.01009055,0.0,0.0,0.0100308,0.0100308,0.0100308
1,28450,11550,0.0100863,0.0100957,0.0101771,0.010035025,0.010035025,0.010035025
1,28400,11600,0.01008615,0.0101768,0.0101768,0.010035175,0.010035175,0.010035175
1,28350,11650,0.010086,0.010176475,0.010176475,0.010035325,0.010035325,0.010035325
1,28300,11700,0.01008585,0.0,0.0,0.0100355,0.010035525,0.010035525
1,28250,11750,0.010085675,0.010175875,0.010175875,0.010035625,0.010035625,0.010035625
1,28200,11800,0.010085525,0.01017555,0.01017555,0.010035775,0.010035775,0.010035775
1,28150,11850,0.010085375,0.01017525,0.01017525,0.010035925,0.01003595,0.01003595
1,28100,11900,0.010085225,0.010174925,0.010174925,0.010036075,0.0100361,0.0100361
1,28050,11950,0.0100851,0.0,0.0,0.01003625,0.010036275,0.010036275
1,28000,12000,0.010084925,0.010097075,0.0101743,0.010036375,0.0100364,0.0100364
1,29800,10200,0.0100904,0.010185475,0.010185475,0.010030925,0.01003095,0.01003095
1,27950,12050,0.010084775,0.010097225,0.010174,0.010036525,0.01003655,0.01003655
1,27900,12100,0.010084625,0.010097375,0.0101737,0.0100367,0.0100367,0.0100367
1,27850,12150,0.010084475,0.010097525,0.010173375,0.01003685,0.01003685,0.01003685
1,27800,12200,0.010084325,0.0,0.0,0.010037025,0.010037025,0.010037025
1,27750,12250,0.010084175,0.01017275,0.01017275,0.01003715,0.01003715,0.01003715
1,27700,12300,0.010084025,0.01017245,0.01017245,0.0100373,0.0100373,0.0100373
1,27650,12350,0.010083875,0.010172125,0.010172125,0.01003745,0.01003745,0.01003745
1,27600,12400,0.010083725,0.010171825,0.010171825,0.0100376,0.0100376,0.0100376
1,27550,12450,0.010083575,0.0,0.0,0.010037775,0.0100378,0.0100378
1,27500,12500,0.010083425,0.0101712,0.0101712,0.0100379,0.0100379,0.0100379
1,29750,10250,0.010090225,0.010185175,0.010185175,0.010031075,0.0100311,0.0100311
1,27450,12550,0.01008325,0.0101709,0.0101709,0.01003805,0.01003805,0.01003805
1,27400,12600,0.0100831,0.010170575,0.010170575,0.0100382,0.010038225,0.010038225
1,27350,12650,0.01008295,0.010170275,0.010170275,0.01003835,0.010038375,0.010038375
1,27300,12700,0.010082825,0.0,0.0,0.010038525,0.01003855,0.01003855
1,27250,12750,0.01008265,0.01016965,0.01016965,0.01003865,0.010038675,0.010038675
1,27200,12800,0.0100825,0.01016935,0.01016935,0.0100388,0.010038825,0.010038825
1,27150,12850,0.01008235,0.010169025,0.010169025,0.010038975,0.010038975,0.010038975
1,27100,12900,0.0100822,0.010168725,0.010168725,0.010039125,0.010039125,0.010039125
1,27050,12950,0.01008205,0.0,0.0,0.0100393,0.0100393,0.0100393
1,27000,13000,0.0100819,0.0101681,0.0101681,0.010039425,0.010039425,0.010039425
1,29700,10300,0.010090075,0.010184875,0.010184875,0.010031225,0.010031225,0.010031225
1,26950,13050,0.01008175,0.010167775,0.010167775,0.010039575,0.010039575,0.010039575
1,26900,13100,0.0100816,0.010167475,0.010167475,0.010039725,0.010039725,0.010039725
1,26850,13150,0.01008145,0.01014235,0.01014235,0.010039875,0.010039875,0.010039875
1,26800,13200,0.0100813,0.0,0.0,0.01004005,0.010040075,0.010040075
1,26750,13250,0.01008115,0.01014205,0.01014205,0.010040175,0.010040175,0.010040175
1,26700,13300,0.010080975,0.0101419,0.010141925,0.010040325,0.010040325,0.010040325
1,26650,13350,0.010080825,0.01014175,0.01014175,0.010040475,0.0100405,0.0100405
1,26600,13400,0.010080675,0.0101416,0.010141625,0.010040625,0.01004065,0.01004065
1,26550,13450,0.01008055,0.0,0.0,0.0100408,0.010040825,0.010040825
1,26500,13500,0.010080375,0.0101413,0.0101413,0.010040925,0.01004095,0.01004095
1,29650,10350,0.010089925,0.01018455,0.01018455,0.010031375,0.0100314,0.0100314
1,26450,13550,0.010080225,0.010141175,0.010141175,0.010041075,0.0100411,0.0100411
1,26400,13600,0.010080075,0.010141,0.010141,0.01004125,0.01004125,0.01004125
1,26350,13650,0.010079925,0.010140875,0.010140875,0.0100414,0.0100414,0.0100414
1,26300,13700,0.010079775,0.0,0.0,0.010041575,0.010041575,0.010041575
1,26250,13750,0.010079625,0.010140575,0.010140575,0.0100417,0.0100417,0.0100417
1,26200,13800,0.010079475,0.010140425,0.010140425,0.01004185,0.01004185,0.01004185
1,26150,13850,0.010079325,0.010140275,0.010140275,0.010042,0.010042,0.010042
1,26100,13900,0.010079175,0.010140125,0.010140125,0.01004215,0.01004215,0.01004215
1,26050,13950,0.010079025,0.0,0.0,0.010042325,0.01004235,0.01004235
1,26000,14000,0.010078875,0.010139825,0.010139825,0.01004245,0.01004245,0.01004245
1,29600,10400,0.010089775,0.01018425,0.01018425,0.010031525,0.01003155,0.01003155
1,25950,14050,0.0100787,0.010139675,0.010139675,0.0100426,0.0100426,0.0100426
1,25900,14100,0.01007855,0.010139525,0.010139525,0.01004275,0.010042775,0.010042775
1,25850,14150,0.0100784,0.010139375,0.010139375,0.0100429,0.010042925,0.010042925
1,25800,14200,0.010078275,0.0,0.0,0.010043075,0.0100431,0.0100431
1,25750,14250,0.0100781,0.010139075,0.010139075,0.0100432,0.010043225,0.010043225
1,25700,14300,0.01007795,0.010138925,0.010138925,0.01004335,0.010043375,0.010043375
1,25650,14350,0.0100778,0.010138775,0.010138775,0.010043525,0.010043525,0.010043525
1,25600,14400,0.01007765,0.010138625,0.010138625,0.010043675,0.010043675,0.010043675
1,25550,14450,0.0100775,0.0,0.0,0.01004385,0.01004385,0.01004385
1,25500,14500,0.01007735,0.010138325,0.010138325,0.010043975,0.010043975,0.010043975
1,29550,10450,0.01008965,0.0,0.0,0.0100317,0.010031725,0.010031725
1,25450,14550,0.0100772,0.010138175,0.010138175,0.010044125,0.010044125,0.010044125
1,25400,14600,0.01007705,0.010138025,0.010138025,0.010044275,0.010044275,0.010044275
1,25350,14650,0.0100769,0.010137875,0.010137875,0.010044425,0.010044425,0.010044425
1,25300,14700,0.01007675,0.0,0.0,0.0100446,0.010044625,0.010044625
1,25250,14750,0.0100766,0.010137575,0.010137575,0.010044725,0.010044725,0.010044725
1,25200,14800,0.010076425,0.010137425,0.010137425,0.010044875,0.010044875,0.010044875
1,25150,14850,0.010076275,0.010137275,0.010137275,0.010045025,0.01004505,0.01004505
1,25100,14900,0.010076125,0.010137125,0.010137125,0.010045175,0.0100452,0.0100452
1,25050,14950,0.010076,0.0,0.0,0.01004535,0.010045375,0.010045375
1,25000,15000,0.010075825,0.010136825,0.010136825,0.010045475,0.0100455,0.0100455
1,29500,10500,0.010089475,0.010183625,0.010183625,0.010031825,0.01003185,0.01003185
1,24950,15050,0.010075675,0.0101367,0.0101367,0.010045625,0.01004565,0.01004565
1,29950,10050,0.01009085,0.0,0.0,0.0100305,0.0100305,0.0100305
1,24900,15100,0.010075525,0.010136525,0.010136525,0.0100458,0.0100458,0.0100458
1,24850,15150,0.010075375,0.0101364,0.0101364,0.01004595,0.01004595,0.01004595
1,24800,15200,0.010075225,0.0,0.0,0.010046125,0.010046125,0.010046125
1,24750,15250,0.010075075,0.0101361,0.0101361,0.01004625,0.01004625,0.01004625
1,24700,15300,0.010074925,0.01013595,0.01013595,0.0100464,0.0100464,0.0100464
1,24650,15350,0.010074775,0.0101358,0.0101358,0.01004655,0.01004655,0.01004655
1,24600,15400,0.010074625,0.01013565,0.01013565,0.0100467,0.0100467,0.0100467
1,24550,15450,0.010074475,0.0,0.0,0.010046875,0.0100469,0.0100469
1,24500,15500,0.010074325,0.01013535,0.01013535,0.010047,0.010047,0.010047
1,29450,10550,0.010089325,0.01009265,0.010183325,0.010031975,0.010032,0.010032
1,24450,15550,0.01007415,0.0101352,0.0101352,0.01004715,0.01004715,0.01004715
1,24400,15600,0.010074,0.01013505,0.01013505,0.0100473,0.010047325,0.010047325
1,24350,15650,0.01007385,0.0101349,0.0101349,0.01004745,0.010047475,0.010047475
1,24300,15700,0.010073725,0.0,0.0,0.010047625,0.01004765,0.01004765
1,24250,15750,0.01007355,0.0101346,0.0101346,0.01004775,0.010047775,0.010047775
1,24200,15800,0.0100734,0.01013445,0.01013445,0.0100479,0.010047925,0.010047925
1,24150,15850,0.01007325,0.0101343,0.0101343,0.010048075,0.010048075,0.010048075
1,24100,15900,0.0100731,0.010134175,0.010134175,0.010048225,0.010048225,0.010048225
1,24050,15950,0.010072975,0.0,0.0,0.0100484,0.0100484,0.0100484
1,24000,16000,0.0100728,0.010133875,0.010133875,0.010048525,0.010048525,0.010048525
1,29400,10600,0.010089175,0.010183,0.010183,0.01003215,0.01003215,0.01003215
1,23950,16050,0.01007265,0.010133725,0.010133725,0.010048675,0.010048675,0.010048675
1,23900,16100,0.0100725,0.010133575,0.010133575,0.010048825,0.010048825,0.010048825
1,23850,16150,0.01007235,0.010133425,0.010133425,0.010048975,0.010048975,0.010048975
1,23800,16200,0.0100722,0.0,0.0,0.01004915,0.010049175,0.010049175
1,23750,16250,0.01007205,0.010133125,0.010133125,0.010049275,0.010049275,0.010049275
1,23700,16300,0.010071875,0.010132975,0.010132975,0.010049425,0.010049425,0.010049425
1,23650,16350,0.010071725,0.010132825,0.010132825,0.010049575,0.0100496,0.0100496
1,23600,16400,0.010071575,0.0101327,0.0101327,0.010049725,0.01004975,0.01004975
1,23550,16450,0.01007145,0.0,0.0,0.0100499,0.010049925,0.010049925
1,23500,16500,0.010071275,0.0101324,0.0101324,0.010050025,0.01005005,0.01005005
1,29350,10650,0.010089025,0.0101827,0.0101827,0.0100323,0.0100323,0.0100323
1,23450,16550,0.010071125,0.01013225,0.01013225,0.010050175,0.0100502,0.0100502
1,23400,16600,0.010070975,0.0101321,0.0101321,0.01005035,0.01005035,0.01005035
1,23350,16650,0.010070825,0.01013195,0.01013195,0.0100505,0.0100505,0.0100505
1,23300,16700,0.0100707,0.0,0.0,0.010050675,0.010050675,0.010050675
1,23250,16750,0.010070525,0.010131675,0.01013165,0.0100508,0.0100508,0.0100508
1,23200,16800,0.010070375,0.010131525,0.010131525,0.01005095,0.01005095,0.01005095
1,23150,16850,0.010070225,0.010131375,0.010131375,0.0100511,0.0100511,0.0100511
1,23100,16900,0.010070075,0.010131225,0.010131225,0.01005125,0.01005125,0.01005125
1,23050,16950,0.010069925,0.0,0.0,0.010051425,0.01005145,0.01005145
1,23000,17000,0.010069775,0.010130925,0.010130925,0.01005155,0.01005155,0.01005155
1,29300,10700,0.010088875,0.0,0.0,0.010032475,0.010032475,0.010032475
1,22950,17050,0.0100696,0.010130775,0.010130775,0.0100517,0.0100517,0.0100517
1,22900,17100,0.01006945,0.01013065,0.010130625,0.01005185,0.010051875,0.010051875
1,22850,17150,0.0100693,0.0101305,0.010130475,0.010052,0.010052025,0.010052025
1,22800,17200,0.010069175,0.0,0.0,0.010052175,0.0100522,0.0100522
1,22750,17250,0.010069,0.0101302,0.0101302,0.0100523,0.010052325,0.010052325
1,22700,17300,0.01006885,0.01013005,0.01013005,0.01005245,0.010052475,0.010052475
1,22650,17350,0.0100687,0.010129925,0.0101299,0.010052625,0.010052625,0.010052625
1,22600,17400,0.01006855,0.010129775,0.01012975,0.010052775,0.010052775,0.010052775
1,22550,17450,0.010068425,0.0,0.0,0.01005295,0.01005295,0.01005295
1,22500,17500,0.01006825,0.010129475,0.010129475,0.010053075,0.010053075,0.010053075
1,29250,10750,0.010088725,0.010093275,0.010182075,0.0100326,0.0100326,0.0100326
1,22450,17550,0.0100681,0.010129325,0.010129325,0.010053225,0.010053225,0.010053225
1,22400,17600,0.01006795,0.0101292,0.0101292,0.010053375,0.010053375,0.010053375
1,22350,17650,0.0100678,0.01012905,0.01012905,0.010053525,0.010053525,0.010053525
1,22300,17700,0.01006765,0.0,0.0,0.0100537,0.010053725,0.010053725
1,22250,17750,0.0100675,0.0102393,0.01012875,0.010053825,0.010053825,0.010053825
1,22200,17800,0.010067325,0.010128625,0.0101286,0.010053975,0.010053975,0.010053975
1,22150,17850,0.010067175,0.010188925,0.010128475,0.010054125,0.01005415,0.01005415
1,22100,17900,0.010067025,0.010188775,0.010128325,0.010054275,0.0100543,0.0100543
1,22050,17950,0.0100669,0.0,0.0,0.01005445,0.010054475,0.010054475
1,22000,18000,0.010066725,0.010240075,0.010240075,0.010054575,0.0100546,0.0100546
1,29200,10800,0.010088575,0.010093425,0.010181775,0.01003275,0.01003275,0.01003275
1,21950,18050,0.010066575,0.0101279,0.0101279,0.010054725,0.01005475,0.01005475
1,21900,18100,0.010066425,0.01025155,0.01025155,0.0100549,0.0100549,0.0100549
1,21850,18150,0.010066275,0.010240525,0.010240525,0.01005505,0.01005505,0.01005505
1,21800,18200,0.01006615,0.0,0.0,0.010055225,0.010055225,0.010055225
1,21750,18250,0.010065975,0.010174175,0.0102511,0.01005535,0.01005535,0.01005535
1,21700,18300,0.010065825,0.01025095,0.01025095,0.0100555,0.0100555,0.0100555
1,21650,18350,0.010065675,0.010250775,0.010250775,0.01005565,0.01005565,0.01005565
1,21600,18400,0.010065525,0.0101751,0.0102413,0.0100558,0.0100558,0.0100558
1,21550,18450,0.010065375,0.0,0.0,0.010055975,0.010056,0.010056
1,21500,18500,0.010065225,0.010175725,0.010250325,0.0100561,0.0100561,0.0100561
1,29150,10850,0.010088425,0.010093575,0.01018145,0.0100329,0.0100329,0.0100329
1,21450,18550,0.01006505,0.010250175,0.010250175,0.01005625,0.01005625,0.01005625
1,21400,18600,0.0100649,0.01017635,0.010250025,0.0100564,0.010056425,0.010056425
1,21350,18650,0.01006475,0.010249875,0.010249875,0.01005655,0.010056575,0.010056575
1,21300,18700,0.010064625,0.0,0.0,0.010056725,0.01005675,0.01005675
1,21250,18750,0.01006445,0.010249575,0.010249575,0.01005685,0.010056875,0.010056875
1,21200,18800,0.0100643,0.010249425,0.010249425,0.010057,0.010057025,0.010057025
1,21150,18850,0.01006415,0.010249275,0.010249275,0.010057175,0.010057175,0.010057175
1,21100,18900,0.010064,0.010242775,0.010242775,0.010057325,0.010057325,0.010057325
1,21050,18950,0.010063875,0.0,0.0,0.0100575,0.0100575,0.0100575
1,21000,19000,0.0100637,0.010248825,0.010248825,0.010057625,0.010057625,0.010057625
1,29100,10900,0.010088275,0.010093725,0.01018115,0.01003305,0.01003305,0.01003305
1,20950,19050,0.01006355,0.0102428,0.0102428,0.010057775,0.010057775,0.010057775
1,20900,19100,0.0100634,0.0102485,0.0102485,0.010057925,0.010057925,0.010057925
1,20850,19150,0.01006325,0.01024835,0.01024835,0.010058075,0.010058075,0.010058075
1,20800,19200,0.0100631,0.0,0.0,0.01005825,0.010058275,0.010058275
1,20750,19250,0.01006295,0.01024805,0.01024805,0.010058375,0.010058375,0.010058375
1,20700,19300,0.010062775,0.0102479,0.0102479,0.010058525,0.010058525,0.010058525
1,20650,19350,0.010062625,0.01024775,0.01024775,0.010058675,0.010058675,0.010058675
1,20600,19400,0.010062475,0.0102476,0.0102476,0.010058825,0.010058825,0.010058825
1,20550,19450,0.01006235,0.0,0.0,0.010059,0.010059025,0.010059025
1,20500,19500,0.010062175,0.0102473,0.0102473,0.010059125,0.01005915,0.01005915
1,29050,10950,0.010088125,0.0,0.0,0.010033225,0.01003325,0.01003325
1,20450,19550,0.010062025,0.010244525,0.010244525,0.010059275,0.0100593,0.0100593
1,20400,19600,0.010061875,0.010247025,0.010247025,0.01005945,0.01005945,0.01005945
1,20350,19650,0.010061725,0.010246975,0.010246975,0.0100596,0.0100596,0.0100596
1,20300,19700,0.0100616,0.0,0.0,0.010059775,0.010059775,0.010059775
1,20250,19750,0.010061425,0.0,0.0,0.0100599,0.0100599,0.0100599
1,20200,19800,0.010061275,0.0,0.0,0.01006005,0.01006005,0.01006005
1,20150,19850,0.010061125,0.0,0.0,0.0100602,0.0100602,0.0100602
1,20100,19900,0.010060975,0.0,0.0,0.01006035,0.01006035,0.01006035
1,20050,19950,0.010060825,0.0,0.0,0.010060525,0.01006055,0.01006055
